ct_path,psnr_db,ssim
valid_910_a_2,24.2927,0.648869
valid_916_a_1,23.0354,0.651708
valid_916_a_2,23.2082,0.684276
valid_916_b_1,22.9309,0.643458
valid_916_b_2,23.0852,0.687369
valid_916_c_1,22.5477,0.568947
valid_916_c_2,22.8993,0.677224
valid_923_a_1,23.9946,0.633626
valid_923_a_2,24.4725,0.716958
valid_929_a_1,23.9340,0.644890
valid_929_a_2,24.4400,0.721516
valid_931_a_1,23.4946,0.583191
valid_931_a_2,23.1915,0.567545
valid_931_b_1,23.2746,0.544507
valid_931_b_2,23.4082,0.553680
valid_935_a_1,23.4789,0.647806
valid_935_a_2,23.6277,0.680835
valid_936_a_1,23.8979,0.698812
valid_936_a_2,22.7351,0.629596
valid_936_b_1,24.7117,0.614887
valid_937_a_1,22.3495,0.644125
valid_937_a_2,22.7305,0.683253
valid_937_b_1,23.1526,0.667795
valid_937_b_2,23.3867,0.699659
valid_937_c_1,22.1129,0.640114
valid_937_c_2,22.1740,0.674858
valid_937_d_1,20.5770,0.627713
valid_937_d_2,20.5210,0.662855
valid_937_e_1,21.0680,0.631954
valid_937_e_2,21.5120,0.673988
valid_937_f_1,21.6840,0.633965
valid_937_f_2,22.0420,0.664998
valid_937_g_1,20.8378,0.620931
valid_937_g_2,21.2090,0.660632
valid_937_h_1,21.3840,0.630085
valid_937_h_2,21.5587,0.650977
valid_940_a_1,22.6634,0.618221
valid_940_a_2,23.5318,0.683647
valid_942_a_1,23.7962,0.626715
valid_942_a_2,24.3219,0.688815
valid_943_a_1,23.5507,0.591223
valid_943_a_2,24.0566,0.662678
valid_954_a_1,23.2532,0.647424
valid_954_a_2,23.4446,0.665559
valid_956_a_1,24.2939,0.582622
valid_956_a_2,24.4719,0.629696
valid_957_a_1,23.1548,0.663621
valid_957_a_2,23.7587,0.694813
valid_960_a_1,20.9511,0.630053
valid_960_a_2,21.8668,0.664835
valid_962_a_1,23.7671,0.656691
valid_962_a_2,23.1724,0.624889
valid_963_a_1,23.9060,0.602544
valid_963_a_2,23.6981,0.600045
valid_966_a_1,22.4443,0.600835
valid_966_a_2,22.7484,0.622346
valid_969_a_1,23.8357,0.609672
valid_969_a_2,23.1049,0.584902
valid_969_b_1,23.1671,0.577109
valid_969_b_2,23.3085,0.574078
valid_976_a_1,24.0963,0.669171
valid_976_a_2,24.3171,0.738741
valid_979_a_1,24.2056,0.626335
valid_979_a_2,24.8658,0.701949
valid_979_b_1,22.7749,0.635772
valid_979_b_2,23.6197,0.714465
valid_985_a_1,22.8708,0.614373
valid_985_a_2,21.6168,0.546759
valid_994_a_1,22.8478,0.280035
valid_994_a_2,22.8366,0.278765
valid_994_a_3,22.2085,0.629605
valid_994_a_4,22.7843,0.278630
valid_994_a_5,22.9329,0.720776
valid_995_a_1,23.4289,0.493127
valid_995_a_2,23.1575,0.492847
valid_9_a_1,21.3102,0.574273
valid_9_a_2,22.5128,0.684909
