ct_path,psnr_db,ssim
valid_876_b_1,29.2306,0.885055
valid_876_b_2,28.0916,0.849940
valid_879_a_1,27.2202,0.827895
valid_879_a_2,28.1233,0.881622
valid_891_a_1,27.7414,0.842345
valid_892_a_1,26.5463,0.845371
valid_895_a_1,26.6003,0.790813
valid_895_a_2,27.4220,0.852548
valid_900_a_1,24.9785,0.755152
valid_900_a_2,26.8087,0.845583
valid_910_a_1,26.9577,0.809601
valid_910_a_2,27.6943,0.873473
valid_916_a_1,27.0230,0.818858
valid_916_a_2,28.0628,0.877011
valid_916_b_1,27.0032,0.812096
valid_916_b_2,28.1458,0.877507
valid_916_c_1,26.1621,0.783537
valid_916_c_2,27.2297,0.854929
valid_923_a_1,27.1181,0.775234
valid_923_a_2,28.4187,0.861645
valid_929_a_1,27.4559,0.794706
valid_929_a_2,28.5327,0.884401
valid_931_a_1,28.3094,0.873489
valid_931_a_2,26.8948,0.835854
valid_931_b_1,27.7560,0.857947
valid_931_b_2,28.4668,0.893442
valid_935_a_1,27.3967,0.823810
valid_935_a_2,28.3260,0.884625
valid_936_a_1,28.0446,0.855125
valid_936_a_2,26.2706,0.781307
valid_936_b_1,28.7373,0.877055
valid_937_a_1,26.2431,0.822836
valid_937_a_2,27.1787,0.878470
valid_937_b_1,26.6827,0.824538
valid_937_b_2,27.5761,0.881974
valid_937_c_1,25.9790,0.793149
valid_937_c_2,26.8479,0.857806
valid_937_d_1,25.2116,0.770473
valid_937_d_2,25.7329,0.828812
valid_937_e_1,23.9115,0.764723
valid_937_e_2,25.1869,0.827596
valid_937_f_1,25.4479,0.817109
valid_937_f_2,26.0747,0.865172
valid_937_g_1,23.7487,0.757686
valid_937_g_2,24.4663,0.815861
valid_937_h_1,24.8811,0.799482
valid_937_h_2,25.5840,0.838623
valid_940_a_1,25.9932,0.764169
valid_940_a_2,27.0538,0.838824
valid_942_a_1,27.6660,0.815562
valid_942_a_2,28.8638,0.891412
valid_943_a_1,27.1890,0.788156
valid_943_a_2,28.2722,0.874423
valid_954_a_1,27.1626,0.846364
valid_954_a_2,27.8290,0.894771
